data_semana_epidemiologica,ano,mes,semana_epidemiologica,SE,municipio,casos_est,casos_notificados,casos_est_min,casos_est_max,casprov,casprov_est,casconf,p_inc100k,p_rt1,Rt,nivel,nivel_inc,receptivo,transmissao,pop,tempmin,tempmed,tempmax,umidmin,umidmed,umidmax,registro_original,Localidade_id,id,versao_modelo,tweet,casprov_est_min,casprov_est_max,notif_accum_year
2018-10-14,2018,10,41,201842,Fortaleza,32.0,32,32,32,6,0.0,0.0,1.1910912,0.32156062,0.8940926,1,0,0,0,2686612,25.4285714285714,27.400974,30.2857142857143,59.2719064285714,74.2359354285714,85.960054,True,0,230440020184219589,2023-08-20,0.0,0.0,0.0,171131
2018-10-21,2018,10,42,201843,Fortaleza,36.0,36,36,36,13,0.0,0.0,1.3399776,0.5410911,1.024624,1,0,0,0,2686612,26.2857142857143,26.792208,27.7142857142857,72.980304,78.1360542857143,81.5106114285714,True,0,230440020184319589,2023-08-20,0.0,0.0,0.0,171131
2018-10-28,2018,10,43,201844,Fortaleza,30.0,30,30,30,4,0.0,0.0,1.1166481,0.3131896,0.8858981,1,0,0,0,2686612,26.1428571428571,26.7792208571429,28.0,72.3891725714286,77.974152,81.5104534285714,True,0,230440020184419589,2023-08-20,0.0,0.0,0.0,171131
2018-11-04,2018,11,44,201845,Fortaleza,37.0,37,37,37,12,0.0,0.0,1.3771993,0.6655538,1.1066974,1,0,0,0,2686612,26.2857142857143,26.9,27.1428571428571,73.5084,76.7884257142857,80.1477531428571,True,0,230440020184519589,2023-08-20,0.0,0.0,0.0,171131
2018-11-11,2018,11,45,201846,Fortaleza,36.0,36,36,36,8,0.0,0.0,1.3399776,0.62025166,1.075782,1,0,0,0,2686612,26.4285714285714,26.9142857142857,27.1428571428571,74.1717537142857,77.2017387142857,79.5003437142857,True,0,230440020184619589,2023-08-20,0.0,0.0,0.0,171131
2018-11-18,2018,11,46,201847,Fortaleza,48.0,48,48,48,11,0.0,0.0,1.7866368,0.9174055,1.3554446,1,0,0,0,2686612,26.5714285714286,27.1428571428571,27.8571428571429,75.5183967142857,78.1022628571429,83.0040294285714,True,0,230440020184719589,2023-08-20,0.0,0.0,0.0,171131
2018-11-25,2018,11,47,201848,Fortaleza,27.0,27,27,27,4,0.0,0.0,1.0049832,0.0813293,0.707347,1,0,0,0,2686612,26.1428571428571,27.1142857142857,27.8571428571429,74.8889448571429,80.2075378571429,85.2899632857143,True,0,230440020184819589,2023-08-20,0.0,0.0,0.0,171131
2018-12-02,2018,12,48,201849,Fortaleza,56.0,56,56,56,13,0.0,0.0,2.0844097,0.95489293,1.4158444,1,0,1,0,2686612,26.2857142857143,26.9523808571429,27.7142857142857,79.9783667142857,86.7295642857143,100.768192285714,True,0,230440020184919589,2023-08-20,0.0,0.0,0.0,171131
2018-12-09,2018,12,49,201850,Fortaleza,50.0,50,50,50,15,0.0,0.0,1.86108,0.83561546,1.2270641,1,0,1,0,2686612,25.4285714285714,27.9761902857143,30.8571428571429,58.9706897142857,74.7957387142857,87.4798615714286,True,0,230440020185019589,2023-08-20,0.0,0.0,0.0,171131
2018-12-16,2018,12,50,201851,Fortaleza,40.0,40,40,40,13,0.0,0.0,1.4888641,0.26150584,0.87168264,2,0,1,0,2686612,25.4285714285714,27.714286,30.1428571428571,59.932876,75.3117978571428,88.0496217142857,True,0,230440020185119589,2023-08-20,0.0,0.0,0.0,171131
2018-12-23,2018,12,51,201852,Fortaleza,43.0,43,43,43,16,0.0,0.0,1.6005288,0.32939044,0.9115331,2,0,1,0,2686612,24.7142857142857,26.2880951428571,28.4285714285714,72.7401298571429,81.9691814285714,89.6747637142857,True,0,230440020185219589,2023-08-20,0.0,0.0,0.0,171131
2018-12-30,2018,12,52,201901,Fortaleza,85.0,85,85,85,32,0.0,0.0,3.163836,0.9996916,1.8398335,2,0,1,0,2686612,26.4285714285714,27.1142857142857,27.5714285714286,78.2169311428571,81.7558828571429,87.3579152857143,True,0,230440020190119589,2023-08-20,4.0,0.0,0.0,171131
2019-01-06,2019,1,1,201902,Fortaleza,87.0,87,87,87,17,0.0,0.0,3.2382793,0.99653655,1.5803962,2,0,1,0,2686612,25.4285714285714,26.5428571428571,27.4285714285714,80.2792105714286,86.2655357142857,91.9400314285714,True,0,230440020190219589,2023-08-20,4.0,0.0,0.0,171131
2019-01-13,2019,1,2,201903,Fortaleza,104.0,104,104,104,30,0.0,0.0,3.8710465,0.98958755,1.4174708,2,0,1,0,2686612,24.4285714285714,26.5142857142857,28.2857142857143,76.599186,88.1783135714286,100.0,True,0,230440020190319589,2023-08-20,12.0,0.0,0.0,171131
2019-01-20,2019,1,3,201904,Fortaleza,141.0,141,141,141,23,0.0,0.0,5.2482457,0.9995723,1.5569988,2,0,1,0,2686612,25.2857142857143,27.8392857142857,30.5714285714286,62.0197532857143,78.7605608571429,92.0247931428571,True,0,230440020190419589,2023-08-20,10.0,0.0,0.0,171131
2019-01-27,2019,1,4,201905,Fortaleza,120.0,120,120,120,31,0.0,0.0,4.4665923,0.7886008,1.111899,2,0,1,0,2686612,25.4285714285714,28.0773811428571,30.7142857142857,62.6068408571429,79.5143537142857,93.6654765714286,True,0,230440020190519589,2023-08-20,21.0,0.0,0.0,171131
2019-02-03,2019,2,5,201906,Fortaleza,110.0,110,110,110,33,0.0,0.0,4.094376,0.22497869,0.9055656,2,0,1,0,2686612,25.5714285714286,27.2446341428571,29.1428571428571,74.3841644285714,87.0050777142857,95.93968,True,0,230440020190619589,2023-08-20,5.0,0.0,0.0,171131
2019-02-10,2019,2,6,201907,Fortaleza,103.0,103,103,103,28,0.0,0.0,3.8338249,0.12450144,0.8570416,2,0,1,0,2686612,25.5714285714286,26.9428571428571,28.1428571428571,83.8136111428571,88.293488,94.3561485714286,True,0,230440020190719589,2023-08-20,12.0,0.0,0.0,171131
2019-02-17,2019,2,7,201908,Fortaleza,119.0,119,119,119,30,0.0,0.0,4.4293704,0.6692324,1.0591575,2,0,1,0,2686612,26.0,26.9480517142857,27.5714285714286,82.3688204285714,86.3973084285714,91.9146207142857,True,0,230440020190819589,2023-08-20,25.0,0.0,0.0,171131
2019-02-24,2019,2,8,201909,Fortaleza,157.0,157,157,157,35,0.0,0.0,5.8437915,0.9970022,1.4005754,2,0,1,0,2686612,24.2857142857143,25.5194805714286,26.7142857142857,81.6179184285714,88.3497662857143,92.7645608571429,True,0,230440020190919589,2023-08-20,29.0,0.0,0.0,171131
2019-03-03,2019,3,9,201910,Fortaleza,187.0,187,187,187,73,0.0,0.0,6.960439,0.9996664,1.4727577,2,1,1,1,2686612,23.5714285714286,25.1298702857143,26.7142857142857,82.2898204285714,89.4032471428571,95.0268535714286,True,0,230440020191019589,2023-08-20,9.0,0.0,0.0,171131
2019-03-10,2019,3,10,201911,Fortaleza,269.0,269,269,269,102,0.0,0.0,10.01261,1.0,1.7104844,3,1,1,1,2686612,24.4285714285714,25.2987011428571,26.2857142857143,85.8444838571429,91.5132008571429,95.8626971428571,True,0,230440020191119589,2023-08-20,59.0,0.0,0.0,171131
2019-03-17,2019,3,11,201912,Fortaleza,285.0,285,285,285,92,0.0,0.0,10.608156,0.99994665,1.4252461,3,1,1,1,2686612,24.5714285714286,25.7012988571429,26.8571428571429,78.3531917142857,89.6657664285714,95.0978478571429,True,0,230440020191219589,2023-08-20,36.0,0.0,0.0,171131
2019-03-24,2019,3,12,201913,Fortaleza,436.0,436,436,436,153,0.0,0.0,16.228619,1.0,1.7159704,3,1,1,1,2686612,24.1428571428571,25.3116885714286,26.7142857142857,82.3342392857143,91.4643008571429,95.8626971428571,True,0,230440020191319589,2023-08-20,18.0,0.0,0.0,171131
2019-03-31,2019,3,13,201914,Fortaleza,670.0,670,670,670,198,0.0,0.0,24.938473,1.0,2.022519,3,1,1,1,2686612,24.4285714285714,25.5454545714286,26.7142857142857,83.0516362857143,88.9292605714286,93.4088835714286,True,0,230440020191419589,2023-08-20,16.0,0.0,0.0,171131
2019-04-07,2019,4,14,201915,Fortaleza,601.0,601,601,601,172,0.0,0.0,22.370182,0.9999976,1.3271708,3,1,1,1,2686612,25.2857142857143,26.5405845714286,27.8571428571429,76.3405052857143,84.3175451428571,91.868855,True,0,230440020191519589,2023-08-20,13.0,0.0,0.0,171131
2019-04-14,2019,4,15,201916,Fortaleza,426.0,426,426,426,106,0.0,0.0,15.856402,1.2724798e-05,0.76368725,2,1,1,0,2686612,24.8571428571429,25.8766237142857,27.5714285714286,79.9326622857143,88.7475751428571,95.0866885714286,True,0,230440020191619589,2023-08-20,46.0,0.0,0.0,171131
2019-04-21,2019,4,16,201917,Fortaleza,436.0,436,436,436,162,0.0,0.0,16.228619,9.3247065e-05,0.78793705,2,1,1,0,2686612,24.8571428571429,25.9267164285714,27.4285714285714,80.4971084285714,87.754886,94.2628207142857,True,0,230440020191719589,2023-08-20,30.0,0.0,0.0,171131
2019-04-28,2019,4,17,201918,Fortaleza,392.0,392,392,392,141,0.0,0.0,14.590868,0.0013953276,0.81635666,2,1,1,0,2686612,24.8571428571429,26.1323054285714,27.8571428571429,79.0354148571429,87.6260634285714,92.6621928571429,True,0,230440020191819589,2023-08-20,40.0,0.0,0.0,171131
2019-05-05,2019,5,18,201919,Fortaleza,328.0,328,328,328,121,0.0,0.0,12.208685,0.00019727371,0.77166194,2,1,1,0,2686612,25.4285714285714,26.6233765714286,27.8571428571429,78.9565661428571,83.2660872857143,88.837671,True,0,230440020191919589,2023-08-20,12.0,0.0,0.0,171131
2019-05-12,2019,5,19,201920,Fortaleza,371.0,371,371,371,166,0.0,0.0,13.809214,0.28002408,0.958568,2,1,1,0,2686612,25.7142857142857,26.7142857142857,27.5714285714286,80.9030314285714,84.2559085714286,88.75895,True,0,230440020192019589,2023-08-20,14.0,0.0,0.0,171131
2019-05-19,2019,5,20,201921,Fortaleza,322.0,322,322,322,134,0.0,0.0,11.985355,0.08142017,0.8985095,2,1,1,0,2686612,25.0,26.0389605714286,27.1428571428571,80.2696794285714,86.4307684285714,91.142973,True,0,230440020192119589,2023-08-20,47.0,0.0,0.0,171131
2019-05-26,2019,5,21,201922,Fortaleza,288.0,288,288,288,101,0.0,0.0,10.719821,0.012866591,0.8372273,2,1,1,0,2686612,25.2857142857143,26.4415582857143,27.7142857142857,75.5685558571429,82.7090534285714,88.7249257142857,True,0,230440020192219589,2023-08-20,20.0,0.0,0.0,171131
2019-06-02,2019,6,22,201923,Fortaleza,260.0,260,260,260,115,0.0,0.0,9.677616,0.005339307,0.8088071,1,1,0,0,2686612,25.1428571428571,26.7142854285714,27.8571428571429,74.882325,80.1411992857143,85.8428625714286,True,0,230440020192319589,2023-08-20,20.0,0.0,0.0,171131
2019-06-09,2019,6,23,201924,Fortaleza,227.0,227,227,227,108,0.0,0.0,8.449304,0.002922639,0.78406805,1,1,1,0,2686612,24.4285714285714,25.8593074285714,27.2857142857143,77.0020908571429,82.4755114285714,87.4455748571429,True,0,230440020192419589,2023-08-20,11.0,0.0,0.0,171131
2019-06-16,2019,6,24,201925,Fortaleza,197.0,197,197,197,122,0.0,0.0,7.3326554,0.002059691,0.76341814,1,1,1,0,2686612,24.1428571428571,25.4935062857143,27.1428571428571,77.3024665714286,83.6120064285714,88.900726,True,0,230440020192519589,2023-08-20,13.0,0.0,0.0,171131
2019-06-23,2019,6,25,201926,Fortaleza,176.0,176,176,176,101,0.0,0.0,6.5510015,0.0049699154,0.7730503,1,1,0,0,2686612,24.5714285714286,25.948052,27.0,70.8795187142857,78.3933014285714,83.5202988571429,True,0,230440020192619589,2023-08-20,13.0,0.0,0.0,171131
2019-06-30,2019,6,26,201927,Fortaleza,210.0,210,210,210,117,0.0,0.0,7.8165364,0.63857853,1.0354948,1,1,0,0,2686612,24.2857142857143,25.5454545714286,26.7142857142857,75.3924194285714,80.6301064285714,86.5154685714286,True,0,230440020192719589,2023-08-20,13.0,0.0,0.0,171131
2019-07-07,2019,7,27,201928,Fortaleza,229.0,229,229,229,129,0.0,0.0,8.5237465,0.9533929,1.1773348,1,1,0,1,2686612,24.4285714285714,25.8571428571429,27.0,72.8319571428571,78.5928091428571,84.9619802857143,True,0,230440020192819589,2023-08-20,3.0,0.0,0.0,171131
2019-07-14,2019,7,28,201929,Fortaleza,193.0,193,193,193,99,0.0,0.0,7.183769,0.29238424,0.9466643,1,1,0,0,2686612,24.7142857142857,25.9480522857143,26.8571428571429,74.564742,79.2423234285714,85.6973865714286,True,0,230440020192919589,2023-08-20,17.0,0.0,0.0,171131
2019-07-21,2019,7,29,201930,Fortaleza,212.0,212,212,212,100,0.0,0.0,7.8909793,0.5247612,1.0060538,1,1,0,0,2686612,23.5714285714286,25.103896,26.1428571428571,73.5501858571429,78.7698105714286,85.7722814285714,True,0,230440020193019589,2023-08-20,26.0,0.0,0.0,171131
2019-07-28,2019,7,30,201931,Fortaleza,211.0,211,211,211,113,0.0,0.0,7.853758,0.57297295,1.0181341,1,1,0,0,2686612,24.4285714285714,25.8181817142857,27.0,72.0532207142857,77.8664314285714,83.4798608571429,True,0,230440020193119589,2023-08-20,3.0,0.0,0.0,171131
2019-08-04,2019,8,31,201932,Fortaleza,189.0,189,189,189,90,0.0,0.0,7.0348825,0.19787575,0.9181233,1,1,0,0,2686612,23.2857142857143,25.1428568571429,26.2857142857143,67.7115678571429,73.846807,80.194283,True,0,230440020193219589,2023-08-20,19.0,0.0,0.0,171131
2019-08-11,2019,8,32,201933,Fortaleza,183.0,183,183,183,68,0.0,0.0,6.811553,0.15938516,0.9034764,1,1,0,0,2686612,24.2857142857143,25.7922077142857,26.7142857142857,71.9920878571429,76.0383414285714,80.7464288571429,True,0,230440020193319589,2023-08-20,12.0,0.0,0.0,171131
2019-08-18,2019,8,33,201934,Fortaleza,153.0,153,153,153,67,0.0,0.0,5.694905,0.019213954,0.7996673,1,0,0,0,2686612,24.1428571428571,25.7272725714286,26.7142857142857,68.357,73.541842,78.028914,True,0,230440020193419589,2023-08-20,4.0,0.0,0.0,171131
2019-08-25,2019,8,34,201935,Fortaleza,155.0,155,155,155,74,0.0,0.0,5.769348,0.118591435,0.87825245,1,0,0,0,2686612,24.7142857142857,26.0000002857143,26.7142857142857,66.5246385714286,71.65144,76.1035414285714,True,0,230440020193519589,2023-08-20,5.0,0.0,0.0,171131
2019-09-01,2019,9,35,201936,Fortaleza,147.0,147,147,147,73,0.0,0.0,5.4715753,0.1974699,0.90780514,1,0,0,0,2686612,25.1428571428571,26.12987,26.8571428571429,69.7293978571429,74.9786577142857,80.8942828571429,True,0,230440020193619589,2023-08-20,33.0,0.0,0.0,171131
2019-09-08,2019,9,36,201937,Fortaleza,137.0,137,137,137,61,0.0,0.0,5.0993595,0.17968856,0.8979452,1,0,0,0,2686612,24.7142857142857,26.0896105714286,27.0,68.9744028571429,74.0754547142857,79.368024,True,0,230440020193719589,2023-08-20,7.0,0.0,0.0,171131
2019-09-15,2019,9,37,201938,Fortaleza,156.0,156,156,156,63,0.0,0.0,5.8065696,0.7013587,1.062527,1,0,0,0,2686612,25.1428571428571,26.1428568571429,26.8571428571429,70.89141,74.5623177142857,79.3922097142857,True,0,230440020193819589,2023-08-20,4.0,0.0,0.0,171131
2019-09-22,2019,9,38,201939,Fortaleza,154.0,154,154,154,61,0.0,0.0,5.7321267,0.6915313,1.0594512,1,0,0,0,2686612,25.5714285714286,26.1558442857143,26.8571428571429,69.6607142857143,74.3944857142857,79.3640031428571,True,0,230440020193919589,2023-08-20,12.0,0.0,0.0,171131
2019-09-29,2019,9,39,201940,Fortaleza,122.0,122,122,122,57,0.0,0.0,4.541035,0.057168297,0.82499474,1,0,0,0,2686612,24.8571428571429,25.896104,26.7142857142857,70.2446765714286,74.7745022857143,78.7320617142857,True,0,230440020194019589,2023-08-20,3.0,0.0,0.0,171131
2019-10-06,2019,10,40,201941,Fortaleza,76.0,76,76,76,29,0.0,0.0,2.8288417,4.3293385e-06,0.5394758,1,0,0,0,2686612,25.2857142857143,26.2077922857143,27.0,68.4300185714286,72.8850032857143,78.0855371428571,True,0,230440020194119589,2023-08-20,3.0,0.0,0.0,171131
2019-10-13,2019,10,41,201942,Fortaleza,81.0,81,81,81,33,0.0,0.0,3.0149498,0.004400724,0.6879147,1,0,0,0,2686612,25.4285714285714,26.3636362857143,27.1428571428571,69.855716,75.4330621428571,80.9456451428571,True,0,230440020194219589,2023-08-20,47.0,0.0,0.0,171131
2019-10-20,2019,10,42,201943,Fortaleza,104.0,104,104,104,36,0.0,0.0,3.8710465,0.7600705,1.1054509,1,0,0,0,2686612,25.7142857142857,26.3896102857143,27.4285714285714,69.3273471428571,76.2652302857143,80.1115694285714,True,0,230440020194319589,2023-08-20,32.0,0.0,0.0,171131
2019-10-27,2019,10,43,201944,Fortaleza,110.0,110,110,110,37,0.0,0.0,4.094376,0.93133193,1.234588,1,0,0,0,2686612,25.7142857142857,26.4025974285714,27.2857142857143,67.479576,72.3448022857143,76.1178902857143,True,0,230440020194419589,2023-08-20,11.0,0.0,0.0,171131
2019-11-03,2019,11,44,201945,Fortaleza,110.0,110,110,110,52,0.0,0.0,4.094376,0.7915387,1.1189067,1,0,0,0,2686612,25.8571428571429,26.6428571428571,27.0,74.0658357142857,75.6306508571429,79.4441531428571,True,0,230440020194519589,2023-08-20,15.0,0.0,0.0,171131
2019-11-10,2019,11,45,201946,Fortaleza,86.0,86,86,86,41,0.0,0.0,3.2010577,0.08358083,0.81877273,1,0,0,0,2686612,26.0,26.7285714285714,27.0,71.5980785714286,74.85394,78.7606345714286,True,0,230440020194619589,2023-08-20,26.0,0.0,0.0,171131
2019-11-17,2019,11,46,201947,Fortaleza,88.0,88,88,88,47,0.0,0.0,3.2755008,0.15349597,0.8623603,1,0,0,0,2686612,26.1428571428571,26.9,27.2857142857143,72.9140737142857,76.1249691428571,79.5551131428571,True,0,230440020194719589,2023-08-20,9.0,0.0,0.0,171131
2019-11-24,2019,11,47,201948,Fortaleza,82.0,82,82,82,44,0.0,0.0,3.0521712,0.20101638,0.8811768,1,0,0,0,2686612,26.5714285714286,27.0285714285714,27.5714285714286,74.2457142857143,77.7600048571429,80.1636974285714,True,0,230440020194819589,2023-08-20,6.0,0.0,0.0,171131
2019-12-01,2019,12,48,201949,Fortaleza,111.0,111,111,111,53,0.0,0.0,4.1315975,0.9475181,1.258624,1,0,0,0,2686612,26.4285714285714,26.9428571428571,27.2857142857143,73.4845985714286,75.9322564285714,78.1173622857143,True,0,230440020194919589,2023-08-20,12.0,0.0,0.0,171131
2019-12-08,2019,12,49,201950,Fortaleza,91.0,91,91,91,34,0.0,0.0,3.3871658,0.5022465,1.0008334,1,0,0,0,2686612,26.5714285714286,27.2,27.5714285714286,71.1359208571429,74.3997465714286,78.9407677142857,True,0,230440020195019589,2023-08-20,7.0,0.0,0.0,171131
2019-12-15,2019,12,50,201951,Fortaleza,89.0,89,89,89,37,0.0,0.0,3.3127224,0.30055308,0.9261576,1,0,0,0,2686612,26.4285714285714,27.3,27.8571428571429,70.4713337142857,74.8462812857143,80.1713834285714,True,0,230440020195119589,2023-08-20,6.0,0.0,0.0,171131
2019-12-22,2019,12,51,201952,Fortaleza,66.0,66,66,66,19,0.0,0.0,2.4566257,0.01543508,0.70898956,1,0,0,0,2686612,27.0,27.4428571428571,28.0,70.5632217142857,73.9821612857143,76.9551738571429,True,0,230440020195219589,2023-08-20,2.0,0.0,0.0,171131
2019-12-29,2019,12,52,202001,Fortaleza,72.0,72,72,72,43,0.0,0.0,2.6799552,0.17244242,0.8596919,1,0,1,0,2686612,25.6666666666667,27.3944443333333,29.1666666666667,68.5742188333333,78.2967196666667,87.2293603333333,True,0,230440020200119589,2023-08-20,4.0,0.0,0.0,171131
2020-01-05,2020,1,1,202002,Fortaleza,167.0,167,167,167,72,0.0,0.0,6.216007,1.0,2.094827,1,0,0,0,2686612,25.8571428571429,27.7238097142857,29.8571428571429,64.6823847142857,76.5129394285714,86.6527782857143,True,0,230440020200219589,2023-08-20,15.0,0.0,0.0,171131
2020-01-12,2020,1,2,202003,Fortaleza,235.0,235,235,235,102,0.0,0.0,8.747076,1.0,2.281235,1,1,0,1,2686612,25.8571428571429,28.1071431428571,30.7142857142857,63.0497965714286,76.1617985714286,86.5696111428571,True,0,230440020200319589,2023-08-20,14.0,0.0,0.0,171131
2020-01-19,2020,1,3,202004,Fortaleza,258.0,258,258,258,110,0.0,0.0,9.603173,0.99999946,1.624601,3,1,0,1,2686612,27.2857142857143,29.029762,31.7142857142857,57.4438875714286,70.985105,80.2671802857143,True,0,230440020200419589,2023-08-20,4.0,0.0,0.0,171131
2020-01-26,2020,1,4,202005,Fortaleza,313.0,313,313,313,119,0.0,0.0,11.650361,0.99998355,1.43789,3,1,1,1,2686612,24.8571428571429,27.5833334285714,30.2857142857143,63.8746062857143,79.0628127142857,91.0972014285714,True,0,230440020200519589,2023-08-20,48.0,0.0,0.0,171131
2020-02-02,2020,2,5,202006,Fortaleza,405.0,405,405,405,208,0.0,0.0,15.074748,0.99999994,1.518344,3,1,1,1,2686612,24.8571428571429,26.6154762857143,28.5714285714286,72.5088541428571,82.8587435714286,91.0688171428571,True,0,230440020200619589,2023-08-20,25.0,0.0,0.0,171131
2020-02-09,2020,2,6,202007,Fortaleza,552.0,552,552,552,317,0.0,0.0,20.546324,1.0,1.6801798,3,1,1,1,2686612,26.1428571428571,26.9428571428571,27.5714285714286,75.831264,81.8140114285714,87.3645307142857,True,0,230440020200719589,2023-08-20,13.0,0.0,0.0,171131
2020-02-16,2020,2,7,202008,Fortaleza,587.0,587,587,587,343,0.0,0.0,21.84908,0.99999994,1.4057772,3,1,1,1,2686612,24.8571428571429,26.0649348571429,27.2857142857143,80.1834454285714,85.6782,90.2996257142857,True,0,230440020200819589,2023-08-20,25.0,0.0,0.0,171131
2020-02-23,2020,2,8,202009,Fortaleza,834.0,834,834,834,516,0.0,0.0,31.042816,1.0,1.5935681,3,1,1,1,2686612,25.5714285714286,27.1677488571429,28.7142857142857,75.5460208571428,82.913632,88.8755172857143,True,0,230440020200919589,2023-08-20,70.0,0.0,0.0,171131
2020-03-01,2020,3,9,202010,Fortaleza,736.0,736,736,736,453,0.0,0.0,27.395098,0.9974278,1.163496,3,1,1,1,2686612,25.4285714285714,27.5497834285714,30.0,67.2822325714286,80.336565,90.3273628571429,True,0,230440020201019589,2023-08-20,38.0,0.0,0.0,171131
2020-03-08,2020,3,10,202011,Fortaleza,779.0,779,779,779,534,0.0,0.0,28.995626,0.9118789,1.072199,2,1,1,0,2686612,24.5714285714286,26.5000002857143,28.1428571428571,76.0979267142857,84.1875334285714,91.0928464285714,True,0,230440020201119589,2023-08-20,109.0,0.0,0.0,171131
2020-03-15,2020,3,11,202012,Fortaleza,421.0,421,421,421,343,0.0,0.0,15.670294,0.0,0.5682706,2,1,1,0,2686612,25.1428571428571,27.6704542857143,30.8571428571429,64.4315948571429,79.3096294285714,91.0982,True,0,230440020201219589,2023-08-20,171.0,0.0,0.0,171131
2020-03-22,2020,3,12,202013,Fortaleza,296.0,296,296,296,222,0.0,0.0,11.017594,0.0,0.45230758,2,1,1,0,2686612,25.7142857142857,28.6249997142857,31.7142857142857,59.003325,74.3693592857143,88.8200665714286,True,0,230440020201319589,2023-08-20,137.0,0.0,0.0,171131
2020-03-29,2020,3,13,202014,Fortaleza,403.0,403,403,403,282,0.0,0.0,15.000305,0.00125725,0.81687343,2,1,1,0,2686612,25.4285714285714,27.8273811428571,30.5714285714286,67.9016035714286,81.4924021428571,91.9086328571429,True,0,230440020201419589,2023-08-20,95.0,0.0,0.0,171131
2020-04-05,2020,4,14,202015,Fortaleza,415.0,415,415,415,311,0.0,0.0,15.446964,0.8531759,1.0770539,2,1,1,0,2686612,25.7142857142857,28.5357145714286,31.5714285714286,63.8336071428571,78.9544014285714,91.1879494285714,True,0,230440020201519589,2023-08-20,131.0,0.0,0.0,171131
2020-04-12,2020,4,15,202016,Fortaleza,535.0,535,535,535,385,0.0,0.0,19.913557,0.9999994,1.3789284,2,1,1,1,2686612,24.7142857142857,27.4345234285714,31.0,62.1213945714286,80.3588565714286,91.0928464285714,True,0,230440020201619589,2023-08-20,100.0,0.0,0.0,171131
2020-04-19,2020,4,16,202017,Fortaleza,599.0,599,599,599,434,0.0,0.0,22.295738,0.9999994,1.3526859,3,1,1,1,2686612,24.2857142857143,26.779762,30.2857142857143,64.841107,82.53169,93.4150014285714,True,0,230440020201719589,2023-08-20,47.0,0.0,0.0,171131
2020-04-26,2020,4,17,202018,Fortaleza,591.0,591,591,591,405,0.0,0.0,21.997967,0.9899247,1.1501886,3,1,1,1,2686612,24.4285714285714,27.2023808571429,30.5714285714286,63.3815905714286,80.5717865714286,92.6155457142857,True,0,230440020201819589,2023-08-20,46.0,0.0,0.0,171131
2020-05-03,2020,5,18,202019,Fortaleza,477.0,477,477,477,340,0.0,0.0,17.754704,0.004370814,0.8496439,2,1,1,0,2686612,25.2857142857143,28.1785714285714,31.7142857142857,56.9601151428571,74.742315,88.73615,True,0,230440020201919589,2023-08-20,94.0,0.0,0.0,171131
2020-05-10,2020,5,19,202020,Fortaleza,357.0,357,357,357,223,0.0,0.0,13.288112,1.2951218e-10,0.65362,2,1,1,0,2686612,24.7142857142857,27.0916668571429,30.0,63.197789,79.1828251428571,90.3049551428571,True,0,230440020202019589,2023-08-20,39.0,0.0,0.0,171131
2020-05-17,2020,5,20,202021,Fortaleza,334.0,334,334,334,222,0.0,0.0,12.432014,5.0135134e-07,0.70690155,2,1,1,0,2686612,24.7142857142857,27.4166665714286,31.0,61.3805272857143,80.1446165714286,92.6501521428571,True,0,230440020202119589,2023-08-20,89.0,0.0,0.0,171131
2020-05-24,2020,5,21,202022,Fortaleza,297.0,297,297,297,209,0.0,0.0,11.054815,0.00020629962,0.762846,2,1,1,0,2686612,24.8571428571429,27.8035714285714,31.0,59.8892222857143,76.2673428571429,89.5576822857143,True,0,230440020202219589,2023-08-20,45.0,0.0,0.0,171131
2020-05-31,2020,5,22,202023,Fortaleza,371.0,371,371,371,249,0.0,0.0,13.809214,0.8778327,1.0912403,2,1,1,0,2686612,24.8571428571429,27.3630954285714,30.8571428571429,59.990658,78.1014481428571,90.326188,True,0,230440020202319589,2023-08-20,20.0,0.0,0.0,171131
2020-06-07,2020,6,23,202024,Fortaleza,388.0,388,388,388,254,0.0,0.0,14.441981,0.9825261,1.170464,2,1,1,1,2686612,24.1428571428571,26.2946428571429,29.0,66.4349541428571,80.8362777142857,91.8108014285714,True,0,230440020202419589,2023-08-20,51.0,0.0,0.0,171131
2020-06-14,2020,6,24,202025,Fortaleza,436.0,436,436,436,284,0.0,0.0,16.228619,0.9975231,1.2213656,3,1,1,1,2686612,24.1428571428571,26.858884,29.8571428571429,61.9303574285714,76.9440584285714,90.2813908571429,True,0,230440020202519589,2023-08-20,69.0,0.0,0.0,171131
2020-06-21,2020,6,25,202026,Fortaleza,490.0,490,490,490,300,0.0,0.0,18.238585,0.9993826,1.2434037,3,1,0,1,2686612,24.2857142857143,26.8116342857143,29.7142857142857,54.5505834285714,72.4030328571429,85.7207354285714,True,0,230440020202619589,2023-08-20,149.0,0.0,0.0,171131
2020-06-28,2020,6,26,202027,Fortaleza,506.0,506,506,506,293,0.0,0.0,18.83413,0.98964554,1.1629492,3,1,0,1,2686612,25.0,27.133206,30.0,56.6283315714286,74.1313557142857,85.788016,True,0,230440020202719589,2023-08-20,17.0,0.0,0.0,171131
2020-07-05,2020,7,27,202028,Fortaleza,437.0,437,437,437,245,0.0,0.0,16.26584,0.13900681,0.9304898,1,1,1,0,2686612,23.8571428571429,26.2134837142857,28.8571428571429,62.7120222857143,77.2885484285714,88.7457302857143,True,0,230440020202819589,2023-08-20,24.0,0.0,0.0,171131
