data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tipo_doenca
2024-01-07,202402,137.0,137,137,137,0.99999964,5.2770305,0,1,230440020240220102,2025-01-14,Fortaleza,,2.047649,2596157,25.8815428571429,86.5428571428571,0,0,0,74.7278142857143,59.7838571428571,28.0134857142857,30.8672285714286,17.0,,,,,388082,dengue
2023-12-31,202401,145.0,145,145,145,1.0,5.5851784,0,2,230440020240120095,2025-01-07,Fortaleza,,2.9065628,2596157,25.4375142857143,89.6568857142857,1,0,0,79.4173,65.3315714285714,27.4476142857143,30.2493142857143,16.0,,,,,388082,dengue
2023-12-24,202352,34.0,34,34,34,0.00055594963,1.309628,0,1,230440020235220087,2024-12-30,Fortaleza,,0.51351243,2596157,25.6526285714286,89.9080714285714,1,0,0,80.1219571428571,65.7411285714286,27.5230571428571,30.1725285714286,12.0,,,,,388082,dengue
2023-12-17,202351,27.0,27,27,27,2.2823754e-09,1.0399988,0,1,230440020235120080,2024-12-23,Fortaleza,,0.3067752,2596157,25.1881857142857,89.5862428571429,1,0,0,80.2200428571429,65.7815,27.1429,29.7867714285714,13.0,,,,,388082,dengue
2023-12-10,202350,72.0,72,72,72,0.013755276,2.77333,0,1,230440020235020073,2024-12-16,Fortaleza,,0.7140014,2596157,26.1220285714286,81.8280714285714,0,0,0,69.4611,49.5906857142857,28.1662571428571,31.6457428571429,26.0,,,,,388082,dengue
2023-12-03,202349,96.0,96,96,96,0.27526376,3.6977732,0,1,230440020234920066,2024-12-09,Fortaleza,,0.919252,2596157,25.8696285714286,84.6777857142857,0,0,0,72.8869285714286,54.4661285714286,27.907,31.3259,35.0,,,,,388082,dengue
2023-11-26,202348,99.0,99,99,99,0.41235006,3.8133287,0,1,230440020234820059,2024-12-02,Fortaleza,,0.9693068,2596157,25.3601571428571,85.3865857142857,0,0,0,74.7915142857143,58.9348285714286,27.1316142857143,30.0711428571429,31.0,,,,,388082,dengue
2023-11-19,202347,120.0,120,120,120,0.82170916,4.6222167,0,1,230440020234720055,2024-11-28,Fortaleza,,1.1303092,2596157,26.0570428571429,83.1871714285714,0,0,0,70.9302285714286,53.6985142857143,28.0311714285714,31.3003571428571,31.0,,,,,388082,dengue
2023-11-12,202346,87.0,87,87,87,0.02594922,3.3511071,0,1,230440020234620046,2024-11-19,Fortaleza,,0.7598646,2596157,26.2086857142857,81.7506571428572,0,0,0,73.6239714285714,61.0625714285714,27.7914857142857,30.1008428571429,27.0,,,,,388082,dengue
2023-11-05,202345,108.0,108,108,108,0.16281383,4.159995,0,1,230440020234520038,2024-11-11,Fortaleza,,0.8787316,2596157,26.2291714285714,80.8084285714286,0,0,0,72.8426,59.2149,27.6618428571429,29.9072,25.0,,,,,388082,dengue
2023-10-29,202344,118.0,118,118,118,0.16711347,4.54518,0,1,230440020234420032,2024-11-05,Fortaleza,,0.8853751,2596157,26.0779,83.7596142857143,0,0,0,74.7214285714286,60.4526142857143,27.5715,29.9492857142857,29.0,,,,,388082,dengue
2023-10-22,202343,118.0,118,118,118,0.04345709,4.54518,0,1,230440020234320026,2024-10-30,Fortaleza,,0.80970955,2596157,25.6086571428571,83.2198857142857,0,0,0,75.1556714285714,61.9777857142857,27.1238571428571,29.4365857142857,36.0,,,,,388082,dengue
2023-10-15,202342,137.0,137,137,137,0.13712144,5.2770305,0,1,230440020234220018,2024-10-22,Fortaleza,,0.8800581,2596157,25.8523285714286,81.7476,0,0,0,73.7511285714286,58.2523428571429,27.1875428571429,29.6830857142857,31.0,,,,,388082,dengue
2023-10-08,202341,139.0,139,139,139,0.12559131,5.354068,0,1,230440020234120011,2024-10-15,Fortaleza,,0.87550336,2596157,25.8240714285714,83.5840571428571,0,0,0,75.4515,61.2346857142857,27.3285428571429,29.7803571428571,37.0,,,,,388082,dengue
2023-10-01,202340,174.0,174,174,174,0.6888137,6.7022142,0,1,230440020234020004,2024-10-08,Fortaleza,,1.054899,2596157,25.8870857142857,81.9650714285714,0,0,1,73.0123857142857,57.8764,27.3563714285714,29.8938142857143,58.0,,,,,388082,dengue
2023-09-24,202339,146.0,146,146,146,0.037560157,5.623697,0,1,230440020233919997,2024-10-01,Fortaleza,,0.82038105,2596157,25.4567285714286,84.3451714285714,0,0,0,74.7017857142857,59.1700285714286,27.0865285714286,29.6576285714286,43.0,,,,,388082,dengue
2023-09-17,202338,169.0,169,169,169,0.095017225,6.5096216,0,1,230440020233819989,2024-09-23,Fortaleza,,0.87146235,2596157,25.3625857142857,83.6263857142857,0,0,0,73.1797285714286,55.4167428571429,27.2870428571429,30.2112285714286,38.0,,,,,388082,dengue
2023-09-10,202337,168.0,168,168,168,0.03573268,6.471103,0,1,230440020233719983,2024-09-17,Fortaleza,,0.8290671,2596157,25.0784857142857,83.2024,0,0,0,73.2693142857143,55.4258571428571,27.0606285714286,29.8577571428571,66.0,,,,,388082,dengue
2023-09-03,202336,208.0,208,208,208,0.63347375,8.011842,0,1,230440020233619978,2024-09-12,Fortaleza,,1.0342671,2596157,25.0007571428571,82.2468142857143,0,0,1,71.6838571428571,50.8919142857143,27.1385285714286,30.1451,79.0,,,,,388082,dengue
2023-08-27,202335,201.0,201,201,201,0.6313534,7.742213,0,1,230440020233519969,2024-09-03,Fortaleza,,1.0342826,2596157,25.2302857142857,86.596,0,0,1,76.5039142857143,60.7723714285714,26.9635571428571,29.5744428571429,92.0,,,,,388082,dengue
2023-08-20,202334,217.0,217,217,217,0.81203735,8.358508,0,1,230440020233419962,2024-08-27,Fortaleza,,1.090658,2596157,24.9757571428571,85.0800714285714,0,0,1,76.7486428571429,62.2910285714286,26.7451428571429,29.2044428571429,112.0,,,,,388082,dengue
2023-08-13,202333,179.0,179,179,179,0.05068797,6.8948064,0,1,230440020233319955,2024-08-20,Fortaleza,,0.84708846,2596157,24.6112428571429,83.1656285714286,0,0,1,71.2544857142857,52.9888857142857,26.8464,29.8522428571429,85.0,,,,,388082,dengue
2023-08-06,202332,191.0,191,191,191,0.053799525,7.357028,0,1,230440020233219948,2024-08-13,Fortaleza,,0.8537522,2596157,24.7979714285714,84.3689714285714,0,0,1,73.7571857142857,54.8122285714286,26.9156571428571,29.7816571428571,76.0,,,,,388082,dengue
2023-07-30,202331,230.0,230,230,230,0.18026046,8.859248,0,1,230440020233119941,2024-08-06,Fortaleza,,0.91995263,2596157,24.9856428571429,85.3847285714286,0,0,1,73.5450714285714,53.3074285714286,27.0552,30.1329142857143,94.0,,,,,388082,dengue
2023-07-23,202330,203.0,203,203,203,0.00018107185,7.8192496,0,1,230440020233019933,2024-07-29,Fortaleza,,0.72181267,2596157,24.7261571428571,83.6826428571429,0,0,1,71.8198285714286,53.4169285714286,27.0679285714286,30.0413857142857,103.0,,,,,388082,dengue
2023-07-16,202329,244.0,244,244,244,0.022602735,9.398507,0,1,230440020232919928,2024-07-24,Fortaleza,,0.8407277,2596157,24.7280142857143,81.8955428571429,0,0,1,70.5572571428571,52.9412285714286,27.0278,29.7146428571429,118.0,,,,,388082,dengue
2023-07-09,202328,302.0,302,302,302,0.7457579,11.632579,0,2,230440020232819919,2024-07-15,Fortaleza,,1.0560201,2596157,24.8787857142857,87.07,1,0,1,77.6416142857143,61.6620142857143,26.7830142857143,29.3930571428571,155.0,,,,,388082,dengue
2023-07-02,202327,313.0,313,313,313,0.73024046,12.056282,0,1,230440020232719913,2024-07-09,Fortaleza,0.0,1.0508741,2596157,26.35,86.2808227,0,0,1,83.0783313,79.5610931,26.675,27.0,126.0,,,,,388082,dengue
2023-06-25,202326,252.0,252,252,252,0.0024557181,9.706655,0,1,230440020232619904,2024-06-30,Fortaleza,0.0,0.7897414,2596157,26.2105263157895,83.4131688421053,0,0,1,81.7296067368421,80.0558203157895,26.4999998947368,26.7368421052632,99.0,,,,,388082,dengue
2023-06-18,202325,309.0,309,309,309,0.10223515,11.902207,0,1,230440020232519898,2024-06-24,Fortaleza,0.0,0.9052769,2596157,26.8421052631579,83.7576492105263,0,0,1,83.1661505789474,82.7415512105263,26.9122806315789,27.0526315789474,143.0,,,,,388082,dengue
2023-06-11,202324,316.0,316,316,316,0.03839012,12.171837,0,2,230440020232419884,2024-06-10,Fortaleza,,0.87284416,2596157,25.0245857142857,89.0059857142857,1,0,1,80.5530428571429,66.7357571428571,26.8701142857143,29.0751714285714,152.0,,,,,388082,dengue
2023-06-04,202323,344.0,344,344,344,0.14013372,13.250354,0,2,230440020232319884,2024-06-10,Fortaleza,,0.9225278,2596157,25.5532142857143,87.7083142857143,1,0,1,80.4054857142857,67.4700857142857,27.2109714285714,29.3955,167.0,,,,,388082,dengue
2023-05-28,202322,363.0,363,363,363,0.27333152,13.982205,0,1,230440020232219876,2024-06-02,Fortaleza,0.0,0.9567388,2596157,27.4090909090909,84.7404584545455,0,0,1,83.4187548181818,82.4098184545455,27.4772727272727,27.5454545454545,178.0,,,,,388082,dengue
2023-05-21,202321,399.0,399,399,399,0.45749497,15.36887,0,1,230440020232119869,2024-05-26,Fortaleza,0.0,0.9924889,2596157,25.5714285714286,91.8974085714286,1,0,1,82.9635585714286,72.0462855714286,27.5059522857143,29.5714285714286,202.0,,,,,388082,dengue
2023-05-14,202320,342.0,342,342,342,0.002550095,13.173317,0,1,230440020232019862,2024-05-19,Fortaleza,0.0,0.81592095,2596157,26.76,88.68801024,1,0,1,82.12363944,74.66627164,27.94,29.12,151.0,,,,,388082,dengue
2023-05-07,202319,417.0,417,417,417,0.39646262,16.062202,0,1,230440020231919855,2024-05-12,Fortaleza,0.0,0.98207337,2596157,27.4,84.7532768,0,0,1,80.4507546,74.7840691,28.0,29.0,202.0,,,,,388082,dengue
2023-04-30,202318,447.0,447,447,447,0.599547,17.217756,0,1,230440020231819848,2024-05-05,Fortaleza,0.0,1.0170758,2596157,27.1,86.5953904,0,0,1,85.6935366,85.5005954,27.2333332,27.3,187.0,,,,,388082,dengue
2023-04-23,202317,391.0,391,391,391,0.016021218,15.060722,0,2,230440020231719841,2024-04-28,Fortaleza,0.0,0.86269116,2596157,25.1428571428571,93.5346714285714,1,0,1,81.4073677142857,67.7129744285714,27.2559525714286,30.2857142857143,114.0,,,,,388082,dengue
2023-04-16,202316,458.0,458,458,458,0.17306688,17.64146,0,2,230440020231619835,2024-04-22,Fortaleza,0.0,0.94055694,2596157,25.2857142857143,94.2747964285714,1,0,1,82.1057221428571,66.4866514285714,27.7678571428571,30.5714285714286,153.0,,,,,388082,dengue
2023-04-09,202315,467.0,467,467,467,0.00022630049,17.988127,0,2,230440020231519827,2024-04-14,Fortaleza,0.0,0.80468535,2596157,24.4285714285714,95.0448171428571,1,0,1,84.8817374285714,69.1412817142857,26.7797617142857,30.1428571428571,166.0,,,,,388082,dengue
2023-04-02,202314,414.0,414,414,414,0.0,15.946648,0,2,230440020231419821,2024-04-08,Fortaleza,0.0,0.6014139,2596157,24.1428571428571,96.6925528571429,1,0,1,87.0079291428571,69.7779632857143,26.2976191428571,29.5714285714286,122.0,,,,,388082,dengue
2023-03-26,202313,583.0,583,583,583,4.132523e-06,22.456268,0,2,230440020231319814,2024-04-01,Fortaleza,0.0,0.78231484,2596157,25.4583333333333,91.7764849166667,1,0,1,86.9498855,80.2670434166667,26.2881945,27.375,205.0,,,,,388082,dengue
2023-03-19,202312,730.0,730,730,730,0.4609233,28.118484,0,1,230440020231219808,2024-03-26,Fortaleza,0.0,0.994886,2596157,24.2307692307692,94.21723,1,0,1,81.7898036153846,67.3970634615385,26.8653849230769,29.8461538461538,211.0,,,,,388082,dengue
2023-03-12,202311,783.0,783,783,783,0.9996783,30.159964,0,3,230440020231119800,2024-03-18,Fortaleza,0.0,1.1976687,2596157,26.1818181818182,89.9016550909091,1,1,1,88.4880111818182,87.0743696818182,26.3181818181818,26.4545454545455,256.0,,,,,388082,dengue
2023-03-05,202310,760.0,760,760,760,1.0,29.274038,0,3,230440020231019794,2024-03-12,Fortaleza,0.0,1.466703,2596157,27.7,82.33815965,0,1,1,81.3592934,80.3804283,27.85,28.0,268.0,,,,,388082,dengue
2023-02-26,202309,713.0,713,713,713,1.0,27.46367,0,3,230440020230919786,2024-03-04,Fortaleza,0.0,1.8207539,2596157,26.9130434782609,85.0126223478261,0,1,1,83.7531966956522,82.5229054782609,27.0289853913043,27.2608695652174,242.0,,,,,388082,dengue
2023-02-19,202308,506.0,506,506,506,1.0,19.490347,0,3,230440020230819780,2024-02-27,Fortaleza,0.0,1.5995725,2596157,25.2916666666667,91.3647552083333,1,1,1,82.8142120416667,71.8143407916667,27.0225694166667,29.375,208.0,,,,,388082,dengue
2023-02-12,202307,350.0,350,350,350,0.99736804,13.481465,0,3,230440020230719773,2024-02-20,Fortaleza,0.0,1.2496636,2596157,27.2,84.4666862,0,1,1,83.6242122,82.7817414,27.2,27.2,141.0,,,,,388082,dengue
2023-02-05,202306,312.0,312,312,312,0.98232967,12.017763,0,1,230440020230619768,2024-02-15,Fortaleza,0.0,1.1923636,2596157,27.5714285714286,80.2949991428571,0,1,1,79.9473411428571,79.5996832857143,27.5714285714286,27.5714285714286,122.0,,,,,388082,dengue
2023-01-29,202305,265.0,265,265,265,0.8525471,9.863725,0,1,230440020230519759,2024-02-06,Fortaleza,0.0,1.0975267,2686612,26.5714285714286,84.5405547142857,0,0,1,80.2642725714286,75.7676025714286,27.4464285714286,28.2857142857143,116.0,,,,,388082,dengue
2023-01-22,202304,270.0,270,270,270,0.98391706,10.049832,0,3,230440020230419752,2024-01-30,Fortaleza,0.0,1.2133083,2686612,26.7142857142857,83.075269,0,1,1,83.075269,83.075269,26.7142857142857,26.7142857142857,108.0,,,,,388082,dengue
2023-01-15,202303,255.0,255,255,255,0.99187714,9.4915085,0,1,230440020230319747,2024-01-25,Fortaleza,0.0,1.2522616,2686612,26.7142857142857,82.3323757142857,0,1,1,82.3323757142857,82.3323757142857,26.7142857142857,26.7142857142857,94.0,,,,,388082,dengue
2023-01-08,202302,187.0,187,187,187,0.92944044,6.960439,0,1,230440020230219747,2024-01-25,Fortaleza,0.0,1.1713299,2686612,26.5714285714286,85.1289542857143,0,0,1,76.3165211428571,65.4517624285714,27.9583334285714,30.1428571428571,57.0,,,,,388082,dengue
2023-01-01,202301,263.0,263,263,263,1.0,9.789281,0,1,230440020230119740,2024-01-18,Fortaleza,0.0,2.1988823,2686612,26.0,85.1160938571429,0,1,1,74.4659814285714,62.0516348571429,28.1190474285714,30.7142857142857,90.0,,,,,388082,dengue
2022-12-25,202252,140.0,140,140,140,0.9719169,5.2110243,0,1,230440020225219733,2024-01-11,Fortaleza,0.0,1.2739125,2686612,25.3333333333333,83.490202,0,0,0,75.6661633333333,68.9519556666667,26.8050506666667,28.0,39.0,,,,,388082,dengue
2022-12-18,202251,98.0,98,98,98,0.030448131,3.647717,0,1,230440020225119718,2023-12-27,Fortaleza,0.0,0.7780268,2686612,25.5,81.173031,0,0,0,72.909875,58.690465,27.5625,30.5,28.0,,,,,388082,dengue
2022-12-11,202250,102.0,102,102,102,0.0005744754,3.7966032,0,1,230440020225019718,2023-12-27,Fortaleza,0.0,0.663512,2686612,26.3333333333333,82.0990931666667,0,0,0,73.1809623333333,60.7857986666667,28.017045,30.3333333333333,38.0,,,,,388082,dengue
2022-12-04,202249,118.0,118,118,118,4.037639e-05,4.392149,0,1,230440020224919708,2023-12-17,Fortaleza,0.0,0.63308525,2686612,25.7142857142857,85.8540868571429,0,0,0,73.16359,57.8666952857143,27.8820348571429,31.0,48.0,,,,,388082,dengue
2022-11-27,202248,173.0,173,173,173,0.026091674,6.439337,0,1,230440020224819684,2023-11-23,Fortaleza,0.0,0.8200062,2686612,26.2857142857143,81.5147902857143,0,0,0,72.4192072857143,59.4643968571429,27.770238,30.2857142857143,61.0,,,,,388082,dengue
2022-11-20,202247,176.0,176,176,176,0.119188264,6.5510015,0,1,230440020224719684,2023-11-23,Fortaleza,0.0,0.8853405,2686612,26.1428571428571,81.5417505714286,0,0,0,72.6957478571429,60.5606511428571,27.700397,29.8571428571429,59.0,,,,,388082,dengue
2022-11-13,202246,254.0,254,254,254,0.99991745,9.454287,0,1,230440020224619684,2023-11-23,Fortaleza,0.0,1.4418694,2686612,25.8571428571429,82.3532862857143,0,1,1,73.3746991428571,63.7348662857143,27.5571428571429,29.2857142857143,81.0,,,,,388082,dengue
2022-11-06,202245,200.0,200,200,200,0.90934026,7.44432,0,1,230440020224519684,2023-11-23,Fortaleza,0.0,1.148223,2686612,25.7142857142857,85.8298442857143,0,0,1,74.3288985714286,62.1810008571429,27.5487011428571,30.2857142857143,86.0,,,,,388082,dengue
2022-10-30,202244,159.0,159,159,159,0.037200764,5.9182343,0,1,230440020224419684,2023-11-23,Fortaleza,0.0,0.82649416,2686612,25.2857142857143,85.8723248571429,0,0,0,73.2638652857143,57.4400791428571,27.8417917142857,30.8571428571429,60.0,,,,,388082,dengue
2022-10-23,202243,160.0,160,160,160,0.00071179174,5.9554563,0,1,230440020224319684,2023-11-23,Fortaleza,0.0,0.7202345,2686612,25.8571428571429,82.8818274285714,0,0,0,73.2093607142857,61.2658278571429,27.7103177142857,29.8571428571429,64.0,,,,,388082,dengue
2022-10-16,202242,204.0,204,204,204,0.00451311,7.5932064,0,1,230440020224219684,2023-11-23,Fortaleza,0.0,0.784216,2686612,25.4285714285714,83.7179377142857,0,0,1,71.4639482857143,54.146758,27.6604557142857,30.5714285714286,84.0,,,,,388082,dengue
2022-10-09,202241,192.0,192,192,192,9.915135e-07,7.1465473,0,1,230440020224119684,2023-11-23,Fortaleza,0.0,0.647308,2686612,25.8571428571429,80.8942994285714,0,0,1,70.853955,52.618701,27.9583334285714,31.2857142857143,75.0,,,,,388082,dengue
2022-10-02,202240,297.0,297,297,297,0.028336681,11.054815,0,1,230440020224019684,2023-11-23,Fortaleza,0.0,0.8602606,2686612,25.2857142857143,85.8972531428571,0,0,1,72.6827,56.107463,27.4350645714286,30.4285714285714,95.0,,,,,388082,dengue
2022-09-25,202239,260.0,260,260,260,5.7731373e-08,9.677616,0,1,230440020223919684,2023-11-23,Fortaleza,0.0,0.6580744,2686612,25.4285714285714,82.2562502857143,0,0,1,72.4194042857143,58.222506,27.2115388571429,29.8571428571429,138.0,,,,,388082,dengue
2022-09-18,202238,360.0,360,360,360,0.0058831996,13.399776,0,1,230440020223819684,2023-11-23,Fortaleza,0.0,0.83574694,2686612,25.4285714285714,84.2857822857143,0,0,1,74.8755998571429,61.2212342857143,27.0141774285714,29.4285714285714,161.0,,,,,388082,dengue
2022-09-11,202237,398.0,398,398,398,0.025654575,14.814198,0,1,230440020223719684,2023-11-23,Fortaleza,0.0,0.8749829,2686612,25.0,85.856362,0,0,1,75.6241244285714,64.4444011428571,26.6527777142857,28.5714285714286,167.0,,,,,388082,dengue
2022-09-04,202236,451.0,451,451,451,0.08075616,16.786942,0,1,230440020223619684,2023-11-23,Fortaleza,5.0,0.9129349,2686612,24.5714285714286,80.8026988571429,0,0,1,65.8117125714286,44.8360584285714,27.345238,31.1428571428571,192.0,,,,,388082,dengue
2022-08-28,202235,442.0,442,442,442,8.3248226e-05,16.451948,0,1,230440020223519684,2023-11-23,Fortaleza,0.0,0.7878035,2686612,24.1428571428571,82.1782514285714,0,0,1,71.8595151428571,55.802585,26.5693725714286,29.4285714285714,228.0,,,,,388082,dengue
2022-08-21,202234,473.0,473,473,473,2.5305837e-08,17.605818,0,1,230440020223419684,2023-11-23,Fortaleza,20.0,0.7214863,2686612,24.0,84.2740011428571,0,0,1,71.6180652857143,50.9563738571429,26.7069598571429,30.1428571428571,297.0,,,,,388082,dengue
2022-08-14,202233,568.0,568,568,568,4.885965e-07,21.141869,0,1,230440020223319684,2023-11-23,Fortaleza,24.0,0.7623198,2686612,23.2857142857143,82.7117668571429,0,0,1,70.1304648571429,50.9580555714286,26.3239011428571,29.5714285714286,331.0,,,,,388082,dengue
2022-08-07,202232,605.0,605,605,605,2.053542e-06,22.519068,0,1,230440020223219684,2023-11-23,Fortaleza,23.0,0.77975494,2686612,24.2857142857143,87.246134,1,0,1,74.9370078571429,58.164465,26.9285714285714,30.0,323.0,,,,,388082,dengue
2022-07-31,202231,859.0,859,859,859,0.9595066,31.973354,0,1,230440020223119684,2023-11-23,Fortaleza,25.0,1.0898151,2686612,24.0,90.3805802857143,1,1,1,80.18555,65.4887371428571,26.0837304285714,28.8571428571429,515.0,,,,,388082,dengue
2022-07-24,202230,735.0,735,735,735,0.0015246652,27.357876,0,1,230440020223019684,2023-11-23,Fortaleza,13.0,0.8616876,2686612,24.4285714285714,86.5652922857143,0,0,1,73.802012,54.6859028571429,26.9189775714286,30.2857142857143,449.0,,,,,388082,dengue
2022-07-17,202229,816.0,816,816,816,1.7956272e-09,30.372826,0,2,230440020222919684,2023-11-23,Fortaleza,47.0,0.7611966,2686612,24.1428571428571,90.3184265714286,1,0,1,76.401962,62.2905298571429,26.5103175714286,29.2857142857143,433.0,,,,,388082,dengue
2022-07-10,202228,747.0,747,747,747,0.0,27.804537,0,2,230440020222819684,2023-11-23,Fortaleza,63.0,0.5317005,2686612,24.5714285714286,87.9260408571429,1,0,1,77.2674492857143,61.162032,26.5952382857143,29.2857142857143,382.0,,,,,388082,dengue
2022-07-03,202227,938.0,938,938,938,0.0,34.91386,0,2,230440020222719684,2023-11-23,Fortaleza,98.0,0.5562224,2686612,22.8571428571429,93.41572,1,0,1,80.60768,65.0953854285714,25.5698054285714,28.5714285714286,478.0,,,,,388082,dengue
2022-06-26,202226,1538.0,1538,1538,1538,3.818923e-11,57.246822,0,4,230440020222619684,2023-11-23,Fortaleza,75.0,0.8009363,2686612,24.4285714285714,93.4826185714286,1,0,2,78.6128784285714,60.8960234285714,26.8571428571429,30.1428571428571,715.0,,,,,388082,dengue
2022-06-19,202225,1710.0,1710,1710,1710,2.9498848e-11,63.648937,0,4,230440020222519684,2023-11-23,Fortaleza,80.0,0.8087364,2686612,24.0,92.5980342857143,1,0,2,80.5667957142857,66.0244368571429,26.1071431428571,28.7142857142857,961.0,,,,,388082,dengue
2022-06-12,202224,1849.0,1849,1849,1849,1.2721263e-06,68.82274,0,4,230440020222419684,2023-11-23,Fortaleza,72.0,0.8615248,2686612,24.5714285714286,88.0238194285714,1,0,2,76.6857224285714,61.453564,26.7678568571429,29.7142857142857,1218.0,,,,,388082,dengue
